"SEXO","EDAD","ENT","ESC","urbano","TIEMPO_TOTAL","SIT_CONYUGAL","INDIGENA","TIPO_TRABAJO","PROGRAMA_SOCIAL","SEGURO_MEDICO","PAREN","TIEMPO_CHOF","TIEMPO_COCIN","TIEMPO_ENF_TEC","TIEMPO_FISIO","TIEMPO_CUID","NUM_PER","esc_jefe","jefatura_femenina","edad_jefe","SAL_SEM"
1,31,1,15,1,0,6,0,1,0,1,4,0,0,0,0,0,4,6,1,70,1000
1,26,1,18,1,22,6,0,1,0,1,4,1,0,0,0,21,4,6,1,70,1800
1,13,1,10,1,0.166666666666667,6,0,NA,0,1,4,0,0,0,0,0.166666666666667,4,6,1,70,NA
1,24,1,15,1,0,2,0,1,0,1,1,0,0,0,0,0,3,12,1,24,1000
1,83,1,0,1,0,3,0,NA,0,1,1,0,0,0,0,0,6,0,1,83,NA
1,55,1,12,1,84,3,0,NA,0,1,3,0,0,0,0,84,6,0,1,83,NA
0,50,1,12,1,21,3,0,1,0,1,3,0,0,0,0,21,6,0,1,83,3100
1,18,1,12,1,0,6,0,NA,0,0,4,0,0,0,0,0,6,0,1,83,NA
0,15,1,12,1,0,6,0,1,0,0,4,0,0,0,0,0,6,0,1,83,1200
1,66,1,6,1,0,4,0,NA,0,1,1,0,0,0,0,0,3,3,1,66,NA
0,25,1,20,1,9,6,0,1,0,1,3,0,0,0,0,9,3,3,1,66,3500
0,23,1,15,1,16,6,0,1,0,1,4,0,0,0,0,16,3,3,1,66,575
0,38,1,12,1,0,5,0,1,0,1,1,0,0,0,0,0,4,9,0,38,6000
1,38,1,12,1,0,5,0,NA,0,1,2,0,0,0,0,0,4,9,0,38,NA
0,18,1,12,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,9,0,38,NA
1,13,1,12,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,9,0,38,NA
0,35,1,15,1,0,3,1,4,0,0,1,0,0,0,0,0,1,12,0,35,6000
0,62,1,2,1,0,6,0,NA,0,1,1,0,0,0,0,0,3,1,0,62,NA
0,58,1,0,1,0,6,0,NA,0,0,7,0,0,0,0,0,3,1,0,62,NA
1,60,1,4,1,1.75,6,0,NA,0,0,7,0,0,0,0,1.75,3,1,0,62,NA
0,49,1,13,1,0,5,0,5,0,0,1,0,0,0,0,0,2,11,0,49,2000
1,47,1,11,1,0,5,0,1,0,0,2,0,0,0,0,0,2,11,0,49,600
0,46,1,12,1,0,5,0,1,0,1,1,0,0,0,0,0,4,9,0,46,2000
1,47,1,12,1,0,5,1,NA,0,1,2,0,0,0,0,0,4,9,0,46,NA
0,14,1,10,1,0,6,1,NA,0,1,3,0,0,0,0,0,4,9,0,46,NA
0,22,1,18,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,9,0,46,NA
0,62,1,18,1,0,5,0,4,0,1,1,0,0,0,0,0,2,15,0,62,875
1,61,1,6,1,0,5,1,NA,0,1,2,0,0,0,0,0,2,15,0,62,NA
0,38,1,15,1,0,6,1,5,0,0,1,0,0,0,0,0,1,12,0,38,4500
0,44,1,8,1,0,2,1,1,0,1,1,0,0,0,0,0,1,4,0,44,2000
0,52,1,12,1,0,5,0,1,0,1,1,0,0,0,0,0,5,9,0,52,1800
1,51,1,12,1,0,5,0,NA,0,1,2,0,0,0,0,0,5,9,0,52,NA
1,30,1,13,1,0,6,0,1,0,1,3,0,0,0,0,0,5,9,0,52,2250
0,16,1,13,1,0,6,0,1,0,1,3,0,0,0,0,0,5,9,0,52,600
1,14,1,10,1,0,6,0,NA,0,1,3,0,0,0,0,0,5,9,0,52,NA
0,71,1,0,1,5,5,1,1,0,1,1,0,0,0,0,5,2,0,0,71,1000
1,68,1,2,1,0,5,0,NA,0,1,2,0,0,0,0,0,2,0,0,71,NA
0,78,1,4,1,0,4,0,NA,0,1,1,0,0,0,0,0,1,2,0,78,NA
0,46,1,16,1,0,5,1,1,0,1,1,0,0,0,0,0,5,14,0,46,7000
1,46,1,18,1,0,5,1,1,0,1,2,0,0,0,0,0,5,14,0,46,2500
1,24,1,20,1,0,6,0,1,0,1,3,0,0,0,0,0,5,14,0,46,2000
1,22,1,15,1,0,6,1,1,0,1,3,0,0,0,0,0,5,14,0,46,1200
1,19,1,15,1,0,6,0,NA,0,1,3,0,0,0,0,0,5,14,0,46,NA
1,51,1,18,1,0,5,0,NA,0,1,2,0,0,0,0,0,4,NA,0,53,NA
1,23,1,18,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,NA,0,53,NA
1,16,1,11,1,0,6,0,NA,0,1,1,0,0,0,0,0,3,10,1,16,NA
1,17,1,13,1,0,6,0,NA,0,1,7,0,0,0,0,0,3,10,1,16,NA
0,23,1,20,1,0,6,0,1,0,0,8,0,0,0,0,0,3,10,1,16,2500
0,57,1,28,1,0,5,1,1,0,1,1,0,0,0,0,0,5,22,0,57,7000
1,48,1,18,1,0,5,0,NA,0,1,2,0,0,0,0,0,5,22,0,57,NA
1,27,1,18,1,0,6,0,1,0,0,3,0,0,0,0,0,5,22,0,57,6500
1,25,1,20,1,0,6,0,NA,0,0,3,0,0,0,0,0,5,22,0,57,NA
1,19,1,16,1,0,6,0,NA,0,1,3,0,0,0,0,0,5,22,0,57,NA
0,65,1,12,1,49,5,0,5,0,0,1,0,0,0,0,49,2,6,0,65,1000
1,60,1,6,1,0,5,0,NA,0,0,2,0,0,0,0,0,2,6,0,65,NA
1,43,1,18,1,0,2,1,1,0,1,1,0,0,0,0,0,4,15,1,43,1400
1,17,1,13,1,0,6,1,NA,0,0,3,0,0,0,0,0,4,15,1,43,NA
0,16,1,13,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,15,1,43,NA
1,38,1,20,1,0,6,0,1,0,1,1,0,0,0,0,0,1,16,1,38,3000
0,62,1,12,1,0,5,0,NA,0,1,1,0,0,0,0,0,6,9,0,62,NA
1,58,1,15,1,0,5,0,NA,1,1,2,0,0,0,0,0,6,9,0,62,NA
0,21,1,20,1,0,6,0,NA,0,1,3,0,0,0,0,0,6,9,0,62,NA
1,18,1,14,1,0,6,0,NA,0,1,3,0,0,0,0,0,6,9,0,62,NA
1,14,1,10,1,0,6,0,NA,0,1,3,0,0,0,0,0,6,9,0,62,NA
0,25,1,13,1,0,1,0,1,0,1,1,0,0,0,0,0,3,11,0,25,1800
1,22,1,12,1,0,1,1,NA,0,1,2,0,0,0,0,0,3,11,0,25,NA
1,60,1,13,1,0,4,0,1,0,1,1,0,0,0,0,0,2,11,1,60,2000
0,37,1,22,1,0.666666666666667,5,0,1,0,1,3,0,0,0,0,0.666666666666667,2,11,1,60,8750
1,28,1,12,1,0,5,0,NA,0,1,1,0,0,0,0,0,5,9,1,28,NA
0,31,1,12,1,0,5,0,1,0,1,2,0,0,0,0,0,5,9,1,28,1400
1,62,1,12,1,0,5,0,NA,0,1,6,0,0,0,0,0,5,9,1,28,NA
1,41,1,4,1,0,4,1,1,1,1,1,0,0,0,0,0,1,2,1,41,900
0,55,1,12,1,0,5,0,3,0,1,1,0,0,0,0,0,7,6,0,55,2200
1,65,1,6,1,0,5,0,1,0,1,2,0,0,0,0,0,7,6,0,55,250
1,36,1,12,1,0,6,0,1,0,0,3,0,0,0,0,0,7,6,0,55,1200
0,18,1,12,1,0,6,0,NA,0,0,4,0,0,0,0,0,7,6,0,55,NA
1,15,1,10,1,0,6,0,NA,0,0,4,0,0,0,0,0,7,6,0,55,NA
1,14,1,8,1,0,6,0,NA,0,0,4,0,0,0,0,0,7,6,0,55,NA
1,71,1,6,1,0,3,1,NA,0,1,1,0,0,0,0,0,3,3,1,71,NA
0,50,1,12,1,15,2,1,4,0,0,3,0,0,8,0,7,3,3,1,71,1000
1,30,1,18,1,0,2,1,1,0,1,3,0,0,0,0,0,3,3,1,71,1825
1,40,1,12,1,0,1,0,4,0,1,1,0,0,0,0,0,7,9,1,40,NA
0,29,1,12,1,0,1,0,4,0,0,2,0,0,0,0,0,7,9,1,40,NA
0,23,1,12,1,0,6,0,1,0,1,3,0,0,0,0,0,7,9,1,40,1700
0,17,1,11,1,0,6,0,1,0,1,3,0,0,0,0,0,7,9,1,40,600
1,12,1,12,1,0,6,0,NA,0,1,3,0,0,0,0,0,7,9,1,40,NA
1,82,1,0,1,0,4,1,4,0,1,1,0,0,0,0,0,8,0,1,82,NA
1,41,1,12,1,5,5,1,NA,0,1,3,5,0,0,0,0,8,0,1,82,NA
0,24,1,12,1,0,5,1,1,0,0,4,0,0,0,0,0,8,0,1,82,1500
0,14,1,8,1,0,6,1,NA,0,1,4,0,0,0,0,0,8,0,1,82,NA
1,22,1,12,1,0,5,0,1,0,0,7,0,0,0,0,0,8,0,1,82,900
0,45,1,12,1,0,5,0,1,0,1,5,0,0,0,0,0,8,0,1,82,1700
1,62,1,12,1,0,5,0,4,0,1,2,0,0,0,0,0,5,NA,0,65,NA
1,25,1,22,1,0,6,1,1,0,1,3,0,0,0,0,0,5,NA,0,65,NA
1,49,1,12,1,16,2,1,1,1,1,1,2,0,12,2,0,5,9,1,49,300
0,87,1,2,1,0,5,0,4,0,1,6,0,0,0,0,0,5,9,1,49,500
1,83,1,8,1,0,5,1,2,0,1,6,0,0,0,0,0,5,9,1,49,NA
0,43,1,12,1,1.16666666666667,3,1,1,0,1,7,0,0,0,0,1.16666666666667,5,9,1,49,1100
1,13,1,8,1,0.833333333333333,6,1,1,0,1,3,0,0,0.666666666666667,0,0.166666666666667,5,9,1,49,300
0,34,1,22,1,0,5,0,1,0,1,1,0,0,0,0,0,3,17,0,34,7500
1,34,1,15,1,0,5,0,NA,0,1,2,0,0,0,0,0,3,17,0,34,NA
1,83,1,12,1,0,2,0,NA,0,1,1,0,0,0,0,0,2,9,1,83,NA
0,47,1,2,1,0,2,1,1,0,1,3,0,0,0,0,0,2,9,1,83,800
0,41,1,12,1,0,5,0,1,0,1,1,0,0,0,0,0,5,9,0,41,1500
1,38,1,15,1,0,5,0,4,0,1,2,0,0,0,0,0,5,9,0,41,200
1,74,1,0,1,0.15,4,1,NA,0,0,1,0,0,0.116666666666667,0,0.0333333333333333,2,0,1,74,NA
0,47,1,12,1,5,2,1,NA,0,0,3,0,0,0,0,5,2,0,1,74,NA
1,58,1,12,1,0,4,1,NA,0,0,1,0,0,0,0,0,11,6,1,58,NA
0,36,1,12,1,0,6,1,1,0,0,3,0,0,0,0,0,11,6,1,58,1500
1,34,1,12,1,0,1,0,NA,0,0,5,0,0,0,0,0,11,6,1,58,NA
1,41,1,12,1,0,5,1,1,0,0,3,0,0,0,0,0,11,6,1,58,1300
0,39,1,12,1,0,5,1,4,0,1,5,0,0,0,0,0,11,6,1,58,2500
1,24,1,14,1,0,6,0,NA,0,1,4,0,0,0,0,0,11,6,1,58,NA
1,19,1,15,1,0,2,0,1,0,0,4,0,0,0,0,0,11,6,1,58,900
0,18,1,12,1,0,6,0,1,0,0,4,0,0,0,0,0,11,6,1,58,2000
1,40,1,15,1,0,5,0,4,0,1,2,0,0,0,0,0,4,9,0,39,2000
0,39,1,12,1,0,5,1,1,0,1,1,0,0,0,0,0,4,9,0,39,2000
0,51,1,12,1,0,2,0,4,0,1,1,0,0,0,0,0,1,6,0,51,1500
1,76,1,2,1,0,3,0,NA,1,1,1,0,0,0,0,0,2,1,1,76,NA
0,46,1,12,1,0,6,0,4,0,0,3,0,0,0,0,0,2,1,1,76,1000
1,64,1,22,1,0,5,1,NA,0,1,1,0,0,0,0,0,4,17,1,64,NA
1,33,1,22,1,0,3,0,1,0,1,3,0,0,0,0,0,4,17,1,64,7250
0,64,1,20,1,0,5,0,4,0,1,2,0,0,0,0,0,4,17,1,64,2000
0,13,1,8,1,0,6,0,NA,0,1,4,0,0,0,0,0,4,17,1,64,NA
1,50,1,12,1,0,2,1,1,0,1,1,0,0,0,0,0,5,9,1,50,1000
0,24,1,22,1,0,6,0,4,0,0,3,0,0,0,0,0,5,9,1,50,3000
0,15,1,12,1,0,6,0,NA,0,1,3,0,0,0,0,0,5,9,1,50,NA
1,14,1,10,1,0,6,0,NA,0,1,3,0,0,0,0,0,5,9,1,50,NA
0,33,1,15,1,0,5,0,1,0,1,1,0,0,0,0,0,4,12,0,33,1500
1,36,1,15,1,0,5,0,NA,0,1,2,0,0,0,0,0,4,12,0,33,NA
0,76,1,2,1,2.33333333333333,5,1,4,0,1,1,0,0,2.33333333333333,0,0,3,1,0,76,500
1,74,1,0,1,0,5,0,NA,0,1,2,0,0,0,0,0,3,1,0,76,NA
0,29,1,12,1,0,2,0,1,0,0,3,0,0,0,0,0,3,1,0,76,1200
1,39,1,12,1,0,2,1,1,0,1,1,0,0,0,0,0,2,9,1,39,1500
1,20,1,12,1,0,6,0,1,0,0,3,0,0,0,0,0,2,9,1,39,1500
0,68,1,12,1,0,5,1,NA,0,1,1,0,0,0,0,0,5,9,0,68,NA
1,51,1,12,1,0,5,0,NA,0,1,2,0,0,0,0,0,5,9,0,68,NA
1,21,1,20,1,5,6,0,1,0,1,3,0,0,0,0,5,5,9,0,68,425
1,12,1,12,1,0,6,0,NA,0,0,4,0,0,0,0,0,5,9,0,68,NA
0,35,1,15,1,0,6,0,1,0,1,1,0,0,0,0,0,2,12,0,35,1575
1,75,1,12,1,0,4,1,NA,0,1,6,0,0,0,0,0,2,12,0,35,NA
1,63,1,15,1,0,5,0,NA,0,1,1,0,0,0,0,0,1,12,1,63,NA
0,55,1,15,1,0,3,0,4,0,1,1,0,0,0,0,0,3,12,0,55,4000
0,25,1,22,1,0,6,0,1,0,1,3,0,0,0,0,0,3,12,0,55,5000
0,25,1,20,1,0,6,0,1,0,1,3,0,0,0,0,0,3,12,0,55,5000
0,73,1,6,1,0,5,1,NA,0,1,1,0,0,0,0,0,2,3,0,73,NA
1,72,1,0,1,0,5,0,NA,0,1,2,0,0,0,0,0,2,3,0,73,NA
1,46,1,15,1,0,3,0,NA,0,0,1,0,0,0,0,0,4,12,1,46,NA
1,22,1,15,1,0,1,0,1,0,1,3,0,0,0,0,0,4,12,1,46,1500
0,24,1,12,1,0,1,0,1,0,1,5,0,0,0,0,0,4,12,1,46,1000
0,20,1,13,1,0,6,0,1,0,1,3,0,0,0,0,0,4,12,1,46,708
0,46,1,22,1,0,5,1,5,0,1,1,0,0,0,0,0,5,17,0,46,7000
1,49,1,22,1,0,5,0,1,0,1,2,0,0,0,0,0,5,17,0,46,5000
1,16,1,12,1,0,6,0,NA,0,1,3,0,0,0,0,0,5,17,0,46,NA
1,14,1,12,1,0,6,0,NA,0,1,3,0,0,0,0,0,5,17,0,46,NA
0,39,1,13,1,0,5,0,1,0,1,1,0,0,0,0,0,4,11,0,39,1150
1,40,1,13,1,0,5,1,1,0,1,2,0,0,0,0,0,4,11,0,39,850
0,12,1,12,1,0,6,1,NA,0,1,3,0,0,0,0,0,4,11,0,39,NA
1,57,1,12,1,0,5,1,1,0,1,1,0,0,0,0,0,7,6,1,57,1000
1,38,1,12,1,0,2,1,1,0,1,3,0,0,0,0,0,7,6,1,57,1130
0,56,1,12,1,0,5,0,1,0,1,2,0,0,0,0,0,7,6,1,57,2000
1,13,1,8,1,0,6,0,NA,0,1,4,0,0,0,0,0,7,6,1,57,NA
1,16,1,11,1,0,6,0,NA,0,1,4,0,0,0,0,0,7,6,1,57,NA
0,27,1,12,1,0,5,0,1,0,1,1,0,0,0,0,0,3,9,0,27,2200
1,27,1,12,1,0,5,1,1,0,1,2,0,0,0,0,0,3,9,0,27,4000
0,44,1,12,1,0,5,1,1,0,1,1,0,0,0,0,0,6,9,0,44,1670
1,43,1,12,1,0,5,0,2,0,1,2,0,0,0,0,0,6,9,0,44,NA
1,20,1,12,1,0,6,0,4,0,0,3,0,0,0,0,0,6,9,0,44,600
1,19,1,12,1,0,6,1,1,0,0,3,0,0,0,0,0,6,9,0,44,300
1,17,1,12,1,0,6,1,4,0,1,3,0,0,0,0,0,6,9,0,44,600
1,59,1,12,1,0,1,1,1,0,1,1,0,0,0,0,0,1,9,1,59,1100
0,36,1,12,1,0,5,0,1,0,1,1,0,0,0,0,0,5,9,0,36,1200
1,36,1,12,1,0,5,0,2,0,1,2,0,0,0,0,0,5,9,0,36,NA
0,16,1,13,1,0,6,0,1,0,0,3,0,0,0,0,0,5,9,0,36,400
0,15,1,12,1,0,6,0,1,0,1,3,0,0,0,0,0,5,9,0,36,350
1,60,1,12,1,0,2,0,NA,0,1,1,0,0,0,0,0,2,9,1,60,NA
1,23,1,18,1,0.333333333333333,6,0,NA,0,1,3,0,0,0,0,0.333333333333333,2,9,1,60,NA
0,75,1,6,1,0,4,0,NA,0,1,1,0,0,0,0,0,1,3,0,75,NA
0,50,1,12,1,0,5,1,1,0,1,1,0,0,0,0,0,3,9,0,50,875
1,54,1,18,1,0,5,0,4,0,1,2,0,0,0,0,0,3,9,0,50,2000
1,55,1,15,1,0,6,0,1,0,1,7,0,0,0,0,0,3,9,0,50,1400
0,26,1,12,1,0,5,0,1,0,1,1,0,0,0,0,0,3,9,0,26,1800
1,25,1,12,1,0,5,0,NA,0,1,2,0,0,0,0,0,3,9,0,26,NA
1,52,1,12,1,0,3,0,4,0,0,1,0,0,0,0,0,3,9,1,52,5000
1,27,1,20,1,0,6,0,4,0,1,3,0,0,0,0,0,3,9,1,52,2000
0,23,1,14,1,0,6,1,1,0,0,3,0,0,0,0,0,3,9,1,52,1500
0,61,1,10,1,0,5,0,4,0,0,1,0,0,0,0,0,5,8,0,61,800
1,66,1,12,1,0,5,0,NA,0,0,2,0,0,0,0,0,5,8,0,61,NA
1,39,1,16,1,0,6,0,1,0,1,3,0,0,0,0,0,5,8,0,61,750
1,20,1,16,1,0,2,1,1,0,1,3,0,0,0,0,0,5,8,0,61,2000
0,18,1,15,1,0,6,0,NA,0,1,4,0,0,0,0,0,5,8,0,61,NA
0,45,1,12,1,0,5,1,1,0,1,1,0,0,0,0,0,5,9,0,45,1500
1,45,1,12,1,0,5,1,1,0,1,2,0,0,0,0,0,5,9,0,45,750
1,24,1,13,1,0,2,0,1,0,1,3,0,0,0,0,0,5,9,0,45,1400
0,18,1,12,1,0,6,1,1,0,0,3,0,0,0,0,0,5,9,0,45,850
0,50,1,12,1,0,5,1,1,0,1,1,0,0,0,0,0,4,9,0,50,4000
1,49,1,12,1,0,5,0,1,0,1,2,0,0,0,0,0,4,9,0,50,1500
1,24,1,18,1,0,6,0,1,0,1,3,0,0,0,0,0,4,9,0,50,1750
0,19,1,15,1,0,6,0,1,0,1,3,0,0,0,0,0,4,9,0,50,1250
0,48,1,12,1,0,5,0,1,0,1,1,0,0,0,0,0,5,6,0,48,1600
1,49,1,12,1,0,5,0,1,0,1,2,0,0,0,0,0,5,6,0,48,1500
0,25,1,22,1,0,6,0,1,0,1,3,0,0,0,0,0,5,6,0,48,2900
1,20,1,16,1,0,6,0,1,0,1,3,0,0,0,0,0,5,6,0,48,750
1,20,1,16,1,0,6,0,1,0,1,3,0,0,0,0,0,5,6,0,48,1025
1,29,1,15,1,0,1,0,4,0,1,1,0,0,0,0,0,4,12,1,29,2000
1,15,1,12,1,0,6,0,2,0,1,3,0,0,0,0,0,4,12,1,29,NA
1,55,1,12,1,0,2,1,2,0,1,6,0,0,0,0,0,4,12,1,29,NA
0,53,1,12,1,0,1,0,1,0,1,1,0,0,0,0,0,6,9,0,53,2450
1,50,1,12,1,20.5,1,0,4,0,1,2,12,1.5,7,0,0,6,9,0,53,2000
0,25,1,12,1,0,6,0,NA,0,1,3,0,0,0,0,0,6,9,0,53,NA
0,24,1,18,1,0,6,0,1,0,1,3,0,0,0,0,0,6,9,0,53,1025
1,22,1,16,1,8,6,0,2,0,1,3,8,0,0,0,0,6,9,0,53,NA
1,17,1,11,1,4.16666666666667,6,0,1,0,1,3,4,0,0.166666666666667,0,0,6,9,0,53,300
0,66,1,12,1,0,5,1,NA,0,1,1,0,0,0,0,0,3,6,0,66,NA
1,63,1,12,1,0,5,0,4,0,1,2,0,0,0,0,0,3,6,0,66,800
1,27,1,20,1,0,6,1,1,0,1,3,0,0,0,0,0,3,6,0,66,1650
0,39,1,12,1,0,5,1,1,0,1,1,0,0,0,0,0,7,6,0,39,1500
1,38,1,12,1,0,5,1,1,0,1,2,0,0,0,0,0,7,6,0,39,200
0,16,1,10,1,0,6,0,NA,0,1,3,0,0,0,0,0,7,6,0,39,NA
0,14,1,8,1,0,6,0,1,0,1,3,0,0,0,0,0,7,6,0,39,250
1,12,1,12,1,0,6,1,NA,0,1,3,0,0,0,0,0,7,6,0,39,NA
0,42,1,12,1,0,1,0,4,0,1,1,0,0,0,0,0,4,9,0,42,3600
1,45,1,12,1,0,1,0,1,0,1,2,0,0,0,0,0,4,9,0,42,1000
1,12,1,6,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,9,0,42,NA
1,37,1,12,1,0,5,1,1,0,1,1,0,0,0,0,0,6,9,1,37,1000
0,38,1,12,1,0,5,0,1,0,1,2,0,0,0,0,0,6,9,1,37,2700
1,17,1,11,1,0,6,0,NA,0,1,3,0,0,0,0,0,6,9,1,37,NA
1,44,1,12,1,0,3,1,1,0,1,1,0,0,0,0,0,2,9,1,44,1200
0,19,1,11,1,0,6,1,1,0,1,3,0,0,0,0,0,2,9,1,44,3000
0,41,1,12,1,0,1,0,4,0,0,1,0,0,0,0,0,4,9,0,41,1200
1,44,1,18,1,0,1,0,1,0,1,2,0,0,0,0,0,4,9,0,41,2000
0,15,1,12,1,0,6,0,1,0,1,3,0,0,0,0,0,4,9,0,41,1000
1,86,1,12,1,0,4,0,NA,0,1,1,0,0,0,0,0,3,6,1,86,NA
1,48,1,15,1,1.75,2,1,1,0,0,3,0,0,0,0,1.75,3,6,1,86,220
0,23,1,11,1,0,6,0,1,0,1,4,0,0,0,0,0,3,6,1,86,800
0,60,1,12,1,1.75,5,1,1,0,1,1,1.5,0,0,0,0.25,2,9,0,60,2000
1,70,1,15,1,2.5,5,1,NA,0,1,2,1.5,0,0,0,1,2,9,0,60,NA
0,77,1,6,1,0,5,1,NA,0,1,1,0,0,0,0,0,2,3,0,77,NA
1,57,1,12,1,16,5,1,NA,0,1,2,2,0,0,0,14,2,3,0,77,NA
0,50,1,22,1,0,5,0,1,0,1,1,0,0,0,0,0,5,17,0,50,2000
1,49,1,22,1,0,5,0,1,0,1,2,0,0,0,0,0,5,17,0,50,2500
1,26,1,22,1,0,6,0,NA,0,1,3,0,0,0,0,0,5,17,0,50,NA
1,12,1,8,1,0,6,0,NA,0,1,3,0,0,0,0,0,5,17,0,50,NA
0,57,1,22,1,0,5,0,1,0,1,1,0,0,0,0,0,4,17,0,57,2400
1,54,1,15,1,0,5,1,1,0,1,2,0,0,0,0,0,4,17,0,57,550
1,30,1,16,1,0,6,0,1,0,1,3,0,0,0,0,0,4,17,0,57,2000
0,24,1,22,1,0,6,0,1,0,1,3,0,0,0,0,0,4,17,0,57,2250
1,28,1,15,1,0,2,1,1,0,1,1,0,0,0,0,0,4,12,1,28,1300
1,31,1,12,1,0,2,1,1,0,1,7,0,0,0,0,0,4,12,1,28,1200
1,32,1,20,1,0,5,0,5,0,1,2,0,0,0,0,0,2,21,0,38,1375
0,38,1,26,1,0,5,0,1,0,1,1,0,0,0,0,0,2,21,0,38,12500
0,62,1,22,1,1.5,5,0,NA,0,1,1,1,0,0,0,0.5,2,17,0,62,NA
1,60,1,15,1,0,5,0,4,0,1,2,0,0,0,0,0,2,17,0,62,250
1,37,1,22,1,0,5,0,NA,0,1,2,0,0,0,0,0,2,18,0,37,NA
0,37,1,24,1,0,5,0,1,0,1,1,0,0,0,0,0,2,18,0,37,7500
0,60,1,20,1,0,5,0,1,0,1,1,0,0,0,0,0,3,18,0,60,384.615384615385
1,55,1,20,1,0,5,0,NA,0,1,2,0,0,0,0,0,3,18,0,60,NA
0,24,1,20,1,0,6,0,1,0,1,3,0,0,0,0,0,3,18,0,60,2500
1,71,1,15,1,0,3,0,NA,0,1,1,0,0,0,0,0,1,12,1,71,NA
1,27,1,20,1,0,6,0,1,0,0,1,0,0,0,0,0,1,16,1,27,3250
0,34,1,22,1,0,5,0,5,0,1,1,0,0,0,0,0,4,17,0,34,10000
1,32,1,22,1,0,5,0,5,0,1,2,0,0,0,0,0,4,17,0,34,2500
0,77,1,4,1,0,5,0,NA,0,1,1,0,0,0,0,0,6,2,0,77,NA
1,79,1,0,1,0,5,0,NA,0,1,2,0,0,0,0,0,6,2,0,77,NA
0,57,1,10,1,0,6,0,1,0,1,5,0,0,0,0,0,6,2,0,77,1800
1,60,1,8,1,4,5,0,NA,0,1,3,4,0,0,0,0,6,2,0,77,NA
1,32,1,16,1,0,6,0,1,0,1,4,0,0,0,0,0,6,2,0,77,2800
0,17,1,15,1,0,6,0,NA,0,1,4,0,0,0,0,0,6,2,0,77,NA
0,72,1,12,1,0,5,0,1,0,1,1,0,0,0,0,0,2,6,0,72,1200
1,63,1,6,1,0,5,0,NA,0,1,2,0,0,0,0,0,2,6,0,72,NA
0,62,1,12,1,0,5,0,4,0,1,1,0,0,0,0,0,3,6,0,62,600
1,71,1,12,1,0,5,0,NA,0,1,2,0,0,0,0,0,3,6,0,62,NA
0,40,1,12,1,0,6,0,1,0,1,3,0,0,0,0,0,3,6,0,62,2600
0,76,1,10,1,0,4,0,NA,0,1,1,0,0,0,0,0,2,8,0,76,NA
0,48,1,12,1,0,6,0,1,0,0,3,0,0,0,0,0,2,8,0,76,2500
1,43,1,12,1,0,5,0,NA,0,1,1,0,0,0,0,0,6,6,1,43,NA
0,40,1,12,1,0,3,0,1,0,1,2,0,0,0,0,0,6,6,1,43,3000
1,20,1,14,1,0,6,0,NA,0,1,3,0,0,0,0,0,6,6,1,43,NA
0,25,1,12,1,0,6,0,1,0,0,1,0,0,0,0,0,4,9,0,25,2075
1,72,1,2,1,0,4,0,NA,0,1,6,0,0,0,0,0,4,9,0,25,NA
1,46,1,12,1,0,2,1,1,0,1,7,0,0,0,0,0,4,9,0,25,200
0,38,1,12,1,0,5,0,1,0,1,1,0,0,0,0,0,9,9,0,38,1200
1,37,1,12,1,0,5,0,4,0,1,2,0,0,0,0,0,9,9,0,38,1500
1,16,1,13,1,0,6,0,NA,0,1,3,0,0,0,0,0,9,9,0,38,NA
1,15,1,12,1,0,6,0,NA,0,1,3,0,0,0,0,0,9,9,0,38,NA
0,13,1,8,1,0,6,0,NA,0,1,3,0,0,0,0,0,9,9,0,38,NA
0,43,1,12,1,0,6,1,4,0,0,1,0,0,0,0,0,2,6,0,43,1200
0,38,1,12,1,0,6,0,1,0,0,7,0,0,0,0,0,2,6,0,43,1000
0,78,1,8,1,0,5,1,NA,0,1,1,0,0,0,0,0,4,4,0,78,NA
1,72,1,12,1,0,5,1,NA,0,1,2,0,0,0,0,0,4,4,0,78,NA
0,49,1,12,1,0,6,0,1,0,1,3,0,0,0,0,0,4,4,0,78,2500
0,44,1,15,1,0,6,0,1,0,1,3,0,0,0,0,0,4,4,0,78,2390
0,53,1,15,1,0,5,0,4,0,1,1,0,0,0,0,0,4,12,0,53,7000
1,44,1,22,1,0,5,0,2,0,1,2,0,0,0,0,0,4,12,0,53,NA
1,15,1,11,1,0,6,0,2,0,1,3,0,0,0,0,0,4,12,0,53,NA
1,17,1,13,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,12,0,53,NA
0,53,1,22,1,0,5,0,1,0,1,1,0,0,0,0,0,5,17,0,53,6250
0,17,1,13,1,0,6,0,NA,0,1,3,0,0,0,0,0,5,17,0,53,NA
1,46,1,18,1,0,3,0,1,0,1,1,0,0,0,0,0,3,15,1,46,800
0,20,1,15,1,0,6,0,1,0,1,3,0,0,0,0,0,3,15,1,46,1000
1,15,1,12,1,0,6,0,NA,0,1,3,0,0,0,0,0,3,15,1,46,NA
